id,postCode,postName,postAddress,dairaName,wilayaCode,wilayaName
1229,15015,Ouacif,Ouacif Centre,Ouacif,15,Tizi Ouzou
1230,15016,Ouadhia,Bd Colonel Amirouche,Ouadhias,15,Tizi Ouzou
1231,15017,Souk El Khemis Hassani Ali,Placede Mairie,Maatkas,15,Tizi Ouzou
1232,15018,Tadmait,Avenue Du 20 Aout,Draa Ben Khedda,15,Tizi Ouzou
1233,15019,Tigzirt,Rue Ahmed Chafai,Tigzirt,15,Tizi Ouzou
1234,15020,Tizi Gheniff,Avenue Cmt Bellaouche,Tizi-Ghenif,15,Tizi Ouzou
1235,15021,Aghrib,Village Aghrib,Azeffoun,15,Tizi Ouzou
1236,15022,Agouni Gueghrane,Agouni Gueghrane,Ouadhias,15,Tizi Ouzou
1237,15023,Agouni Ouadellah,Village Agouni Ouadellah,Iferhounene,15,Tizi Ouzou
1238,15024,Ait Bouadou Kaced Ahmed,Place Slimani Mohaned,Ouadhias,15,Tizi Ouzou
1239,15025,Ait Idja,Ait Idir,Boghni,15,Tizi Ouzou
1240,15026,Ait Yahia Moussa,Ait Yahia Moussa,Draa El Mizan,15,Tizi Ouzou
1241,15027,Akerrou,Agoulmime,Azeffoun,15,Tizi Ouzou
1242,15028,Alma Beni Zmenzer,Alma Beni Zmenzer Centre,Beni Douala,15,Tizi Ouzou
1243,15029,Beni Yenni,Beni Yenni,Benni Yenni,15,Tizi Ouzou
1244,15030,Boudjima Ougache Ali,Boudjima Centre,Makouda,15,Tizi Ouzou
1245,15031,Bounouh,Bounouh Centre,Boghni,15,Tizi Ouzou
1246,15032,Djebel Aissa Mimoun,Village Tala Illilane,Ouaguenoun,15,Tizi Ouzou
1247,15033,Djemaa Saharidj,Djemaa Saharidj,Mekla,15,Tizi Ouzou
1248,15034,Ifigha,Ifigha,Azazga,15,Tizi Ouzou
1249,15035,Iguersafene,Iguersafene,Bouzeguene,15,Tizi Ouzou
1250,15036,Illilten,Chemin De Willaya Nâ°253,Iferhounene,15,Tizi Ouzou
1251,15037,Illoula Oumalou,Rue Boudjerouna Said,Bouzeguene,15,Tizi Ouzou
1252,15038,Irdjen,Tamazirt Centre,Larbaa Nath Iraten,15,Tizi Ouzou
1253,15039,Izarazene,Izarazene,Ouaguenoun,15,Tizi Ouzou
1254,15040,Makouda,Rue8 Mai 1945,Makouda,15,Tizi Ouzou
1255,15041,Mechtras,Rue National Nâ° 30,Boghni,15,Tizi Ouzou
1256,15042,Sidi Naamane,Sidi Namane,Draa Ben Khedda,15,Tizi Ouzou
1257,15043,Souama,Souama Centre,Mekla,15,Tizi Ouzou
1258,15044,Taguemount Azouz,Village Tagt Azzouz,Beni Douala,15,Tizi Ouzou
1259,15045,Tamda,Tamda Centre,Ouaguenoun,15,Tizi Ouzou
1260,15046,Tighilt Bougheni,Rue Colonel Ali Mellah,Tizi-Ghenif,15,Tizi Ouzou
1261,15047,Tikobain,Route Du Cem,Ouaguenoun,15,Tizi Ouzou
1262,15048,Tirmitine,Cité El Bordj,Draa Ben Khedda,15,Tizi Ouzou
1263,15049,Tizi N'Tleta,Tizi Ntleta,Ouadhias,15,Tizi Ouzou
1264,15050,Tizi Rached,Rue Bouchfiaa,Tizi Rached,15,Tizi Ouzou
1265,15051,Yakouren,Rue Abane Ramdane Nâ°12,Azazga,15,Tizi Ouzou
1266,15052,Yatafene,Yateffane,Benni Yenni,15,Tizi Ouzou
1267,15053,Agouni Bouafir,Agouni Bouafir,Mekla,15,Tizi Ouzou
1268,15054,Agouni Bouragh,Agouni Bouragh,Tizi Rached,15,Tizi Ouzou
1269,15055,Ain Zaouia,Ain Zaouia,Draa El Mizan,15,Tizi Ouzou
1270,15056,Ait Abdelkrim,Bureau De Poste Ouadhia,Ouadhias,15,Tizi Ouzou
1271,15057,Ait Abdelmoumene,Ait Abdelmoumene,Ouadhias,15,Tizi Ouzou
1272,15058,Ait Agouacha,Ait Aguouacha,Larbaa Nath Iraten,15,Tizi Ouzou
1273,15059,Ait Chaffa,Ait Chaffa,Azeffoun,15,Tizi Ouzou
1274,15060,Ait Saada,Ait Saada,Benni Yenni,15,Tizi Ouzou
1275,15061,Ait Said Hnadssi Amar,Ait Said,Tigzirt,15,Tizi Ouzou
1276,15062,Ait Toudert,Ait Toudert,Ouacif,15,Tizi Ouzou
1277,15063,Attouche,Attouche,Makouda,15,Tizi Ouzou
1278,15064,Beni Kouffi,Poste Boghni,Boghni,15,Tizi Ouzou
1279,15065,Beni Mendes,Rue Allili Dahmane,Boghni,15,Tizi Ouzou
1280,15067,Frikat,Village Frikat,Draa El Mizan,15,Tizi Ouzou
1281,15068,Iflissen,Iflissen,Tigzirt,15,Tizi Ouzou
1282,15069,Ighil Bouzrou,Hitel De La Poste,Beni Douala,15,Tizi Ouzou
1283,15071,Taguemount Oukerrouche,Tagt Oukerrouche,Beni Douala,15,Tizi Ouzou
1284,15072,Taka Ath Yahia,Tajka Ath Yahia,Ain El Hammam,15,Tizi Ouzou
1285,15073,Tassaft,Tassaft,Benni Yenni,15,Tizi Ouzou
1286,15074,Tifra Talmat Amar Ali,Tifra Poste,Tigzirt,15,Tizi Ouzou
1287,15075,Tifrit Nait El Hadj,Hotel De La Poste,Azeffoun,15,Tizi Ouzou
1288,15076,Zekri,Zekri,Azazga,15,Tizi Ouzou
1289,15077,Abizar,Hotel De La Poste,Ouaguenoun,15,Tizi Ouzou
1290,15078,Adila Tamdikht,Hotel De La Poste,Tizi-Ghenif,15,Tizi Ouzou
1291,15079,Agoulmime,Agoulmime,Mekla,15,Tizi Ouzou
1292,15080,Agouni Oufekous,Hotel De La Poste,Makouda,15,Tizi Ouzou
1293,15081,Agouni Ouzaraz,Hotel De La Poste,Ouaguenoun,15,Tizi Ouzou
1294,15082,Ait Atelli,Hotel De La Poste,Larbaa Nath Iraten,15,Tizi Ouzou
1295,15083,Ait Bouada,Hotel De La Poste,Azazga,15,Tizi Ouzou
1296,15084,Ait Boumahdi,Hote De La Poste,Ouacif,15,Tizi Ouzou
1297,15085,Ait Ergane,Hotel De La Poste,Ouadhias,15,Tizi Ouzou
1298,15086,Ait Frah,Hotel De La Poste,Larbaa Nath Iraten,15,Tizi Ouzou
1299,15087,Ait Hessane,Hotel De La Poste,Tizi Ouzou,15,Tizi Ouzou
1300,15088,Ait Hichem,Hotel De La Poste,Ain El Hammam,15,Tizi Ouzou
1301,15089,Ait Idir,Hotel De La Poste,Beni Douala,15,Tizi Ouzou
1302,15090,Ait Imghour,Hote De La Poste,Boghni,15,Tizi Ouzou
1303,15091,Ait Issad,Hotel De La Poste,Azazga,15,Tizi Ouzou
1304,15092,Ait Mislaine,Hotel De La Poste,Ain El Hammam,15,Tizi Ouzou
1305,15093,Ait Ouabane,Hotel De La Poste,Ain El Hammam,15,Tizi Ouzou
1306,15094,Ait Smadh,Hotel De La Poste,Beni Douala,15,Tizi Ouzou
1307,15095,Ait Youcef,Hotel De La Poste,Tigzirt,15,Tizi Ouzou
1308,15096,Ait Zellal,Ait Zellal,Mekla,15,Tizi Ouzou
1309,15097,Akaoudj,Hotel De La Poste,Ouaguenoun,15,Tizi Ouzou
1310,15098,Akbil,Hotel De La Poste,Ain El Hammam,15,Tizi Ouzou
1311,15099,Azib El Madjene,Attouche,Draa El Mizan,15,Tizi Ouzou
1312,15100,Azouza,Hotel De La Poste,Larbaa Nath Iraten,15,Tizi Ouzou
1313,15101,Azroubar Sidhoum Mohamed,Azroubar Ait Said,Tigzirt,15,Tizi Ouzou
1314,15102,Berkouka Amar Akli,Hotel De La Poste,Maatkas,15,Tizi Ouzou
1315,15103,Boubehir,Hotel De La Poste,Bouzeguene,15,Tizi Ouzou
1316,15104,Boufhaima,Hotel De La Poste,Draa El Mizan,15,Tizi Ouzou
1317,15105,Bouhadj,Hotel De La Poste,Tizi-Ghenif,15,Tizi Ouzou
1318,15106,Bouhinou,Hotel De La Poste,Tizi Ouzou,15,Tizi Ouzou
1319,15107,Boukellal,Hotel De La Poste,Tigzirt,15,Tizi Ouzou
1320,15108,Boumahni,Hotel De La Poste,Draa El Mizan,15,Tizi Ouzou
1321,15109,Chebel,Hotel De La Poste,Azazga,15,Tizi Ouzou
1322,15110,Cheurfa,Cheurfa,Ouadhias,15,Tizi Ouzou
1323,15111,Cheurfa Bahloul,Hotel De La Poste,Azazga,15,Tizi Ouzou
1324,15112,Djebla,Hotel De La Poste,Ouaguenoun,15,Tizi Ouzou
1325,15113,El Kalaa,Hotel De La Poste,Mekla,15,Tizi Ouzou
1326,15114,Hennia,Hotel De La Poste,Draa El Mizan,15,Tizi Ouzou
1327,15115,Iboudrarene,Hotel De La Poste,Benni Yenni,15,Tizi Ouzou
1328,15116,Ichoukren,Hotel De La Poste,Draa El Mizan,15,Tizi Ouzou
1329,15117,Ighil Guefri,Ighil Bouzrou,Larbaa Nath Iraten,15,Tizi Ouzou
1330,15118,Iguer Mehdi,Hotel De La Poste,Bouzeguene,15,Tizi Ouzou
1331,15119,Ihdikaouene,Ihdikaouene,Ouaguenoun,15,Tizi Ouzou
1332,15120,Issenadjen,Hotel De La Poste,Tigzirt,15,Tizi Ouzou
1333,15121,Kemmouda,Hotel De La Poste,Tizi Ouzou,15,Tizi Ouzou
1334,15122,Koukou,Hotel De La Poste,Ain El Hammam,15,Tizi Ouzou
1335,15123,Menacera,Hotel De La Poste,Maatkas,15,Tizi Ouzou
1336,15124,Mezeguene,Hotel De La Poste,Bouzeguene,15,Tizi Ouzou
1337,15125,Mezrara,Hotel De La Poste,Draa El Mizan,15,Tizi Ouzou
1338,15126,Moknea,Hotel De La Poste,Azazga,15,Tizi Ouzou
1339,15127,Ouardja,Hotel De La Poste,Iferhounene,15,Tizi Ouzou
1340,15128,Ouled Itchir,Hotel De La Poste,Tizi-Ghenif,15,Tizi Ouzou
1341,15129,Ouled Meriem,Hotel De La Poste,Tizi-Ghenif,15,Tizi Ouzou
1342,15130,Redjaouna,Hotel De La Poste,Tizi Ouzou,15,Tizi Ouzou
1343,15131,Sidi Ali Bounab,"Sidi Ali Bounab,Tadmait",Draa Ben Khedda,15,Tizi Ouzou
1344,15132,Stita,Hotel De La Poste,Makouda,15,Tizi Ouzou
1345,15133,Taadja,Hotel De La Poste,Tizi Rached,15,Tizi Ouzou
1346,15134,Tabouda,Hotel De La Poste,Azazga,15,Tizi Ouzou
1347,15135,Tafoughalt,Hotel De La Poste,Draa El Mizan,15,Tizi Ouzou
1348,15136,Taguemount El Djedid,Taguemount El Djedid,Ouadhias,15,Tizi Ouzou
1349,15137,Taguercift,Hotel De La Poste,Azazga,15,Tizi Ouzou
1350,15138,Tahanouts,Hotel De La Poste,Ouaguenoun,15,Tizi Ouzou
1351,15139,Tahouna Takdimt,Hotel De La Poste,Bouzeguene,15,Tizi Ouzou
1352,15140,Taka,Hotel De La Poste,Tizi-Ghenif,15,Tizi Ouzou
1353,15141,Taksebt Kharbachen Said Et Kharbachen Lounes,Hotel De La Poste,Tigzirt,15,Tizi Ouzou
1354,15142,Tala Amara Kahlal M'Barek,Hotel De La Poste,Tizi Rached,15,Tizi Ouzou
1355,15143,Tala Athmane,Hotel De La Poste,Tizi Ouzou,15,Tizi Ouzou
1356,15144,Tala Bouzrou Chara Ali,Hotel De La Poste,Makouda,15,Tizi Ouzou
1357,15145,Tala Tegana,Tala Tegana,Azazga,15,Tizi Ouzou
1358,15146,Taourirt Amokrane,Taourirt Mokrane,Larbaa Nath Iraten,15,Tizi Ouzou
1359,15147,Taourirt Menguelet,Taourirt Menguelet,Ain El Hammam,15,Tizi Ouzou
1360,15148,Tazerouts,Hotel De La Poste,Iferhounene,15,Tizi Ouzou
1361,15149,Tazrart,Hotel De La Poste,Makouda,15,Tizi Ouzou
1362,15150,Tigounatine,Hotel De La Poste,Azeffoun,15,Tizi Ouzou
1363,15151,Timizart,Hotel De La Poste,Ouaguenoun,15,Tizi Ouzou
1364,15152,Timizart Loghbar Mokhtari Rabah,Hotel De La Poste,Tizi Ouzou,15,Tizi Ouzou
1365,15153,Tizi Lilane Lani Ahmed,Hotel De La Poste,Maatkas,15,Tizi Ouzou
1366,15154,Tizi N'Terga,Tizi N'Terga,Mekla,15,Tizi Ouzou
1367,15155,Tizit,Hotel De La Poste,Iferhounene,15,Tizi Ouzou
1368,15156,Tizi T'Zougart Si Moussa Si Amar Et Si Ali,Hotel De La Poste,Maatkas,15,Tizi Ouzou
1369,15157,Tizra Aissa,Hotel De La Poste,Draa El Mizan,15,Tizi Ouzou
1370,15158,Zeboudj Kara,Zeboudj Kara,Draa Ben Khedda,15,Tizi Ouzou
1371,15159,Zerrouda,Hotel De La Poste,Draa Ben Khedda,15,Tizi Ouzou
1372,15160,Tizi Ouzou Krim Belkacem,Tizi Ouzou Krim Belkacm,Tizi Ouzou,15,Tizi Ouzou
1373,15161,Azazga Ville,Azazga Ville,Azazga,15,Tizi Ouzou
1374,15162,Tizi Ouzou Mouloud Mammeri,Universite Mouloud Mameri,Tizi Ouzou,15,Tizi Ouzou
1375,15163,Tamda Universite,Universite Tamda,Ouaguenoun,15,Tizi Ouzou
1376,15164,Ain El Hammam Ait Sidi Said,Ait Sidi Said,Ain El Hammam,15,Tizi Ouzou
1377,15165,Tamassit,"La Route Nationale N° 71, Reliant Azazga A Azeffoun, Tamassit",Azeffoun,15,Tizi Ouzou
1378,15166,Draa Ben Khedda Aadl,Draa Ben Khedda Aadl,Draa Ben Khedda,15,Tizi Ouzou
1379,15167,Draa El Mizan Ali Benour,,Draa El Mizan,15,Tizi Ouzou
1380,19094,Cheurfa,Cheurfa,Ouadhias,15,Tizi Ouzou
1381,19103,Freha,Freha,Azazga,15,Tizi Ouzou
1382,19104,Frikat,Frikat,Draa El Mizan,15,Tizi Ouzou
1383,23018,Cheurfa,La Poste Cheurfa,Ouadhias,15,Tizi Ouzou
1384,26043,Sidi Naamane,Sidi Naamane Centre,Draa Ben Khedda,15,Tizi Ouzou
1385,43064,Tassaft,Tassaft,Benni Yenni,15,Tizi Ouzou
1386,48070,Tamda,Cité La Fontaine,Ouaguenoun,15,Tizi Ouzou
1387,16000,Alger,Impasse Clermont Tonerre,Sidi M'hamed,16,Alger
1388,16001,Alger 1er Novembre,Avenue Du 1er Novembre,Bab El Oued,16,Alger
1389,16002,Alger Mourad Didouche,119 Rue Didouche Mourad,Sidi M'hamed,16,Alger
1390,16003,El Biar,Place Kennedey 01 Rue Malek Benarbia,Bouzareah,16,Alger
1391,16007,Alger 1er Mai,01 Rue Lahcene Mimouni Place 1er Mai,Sidi M'hamed,16,Alger
1392,16008,Alger Bab El Oued,01 Rue Du Dey Bab El Oued,Bab El Oued,16,Alger
1393,16009,Alger El Annasser,216 Rue Mohamed Belouizdad,Hussein Dey,16,Alger
1394,16010,Alger Ferhat Boussad,14 Rue Ferhat Boussaad,Sidi M'hamed,16,Alger
1395,16011,Alger Port Said,01 Rue Maitre Popie,Bab El Oued,16,Alger
1396,16012,Alger Sidi M'Hamed,34 Rue Rouchai Boualem,Sidi M'hamed,16,Alger
1397,16013,Bir Mourad Rais,Place De La Republique,Bir Mourad Rais,16,Alger
1398,16015,El Madania,Rue Des Frreres Boukari El Madania,Sidi M'hamed,16,Alger
1399,16016,Hydra,05 Rue Mohamed Hadj Ahmed Hydra,Bir Mourad Rais,16,Alger
1400,16020,Alger Ali Basta,07 Avenue Ibn Marzouk El Khatib,Bab El Oued,16,Alger
1401,16021,Alger El Kettani,11 Rue Ali Kadri,Bab El Oued,16,Alger
1402,16022,Alger Haute Casbah,01 Rue Hahad Abderezak,Bab El Oued,16,Alger
1403,16023,Alger Malika Gaid,49 Avenue Malika Gaid Skala,Bouzareah,16,Alger
1404,16029,Birkhadem,01 Rue Azem Mahdi,Bir Mourad Rais,16,Alger
1405,16030,Bologhine,09 Rue Ahmed Bouzaraf,Bab El Oued,16,Alger
1406,16034,El Biar Bougara,90 Boulevart El Biar,Bouzareah,16,Alger
1407,16035,El Mouradia,Rue Aous Mokrane El Mouradia,Sidi M'hamed,16,Alger
1408,16037,Alger Hassiba Ben Bouali,37 Rassiba Ben Bouali,Sidi M'hamed,16,Alger
1409,16038,Alger 7 Merveilles,04 Boulevart Salah Bouakouir Alger,Sidi M'hamed,16,Alger
1410,16039,Alger Khelifa Boukhalfa,12 Rue Ali Azil Alger,Sidi M'hamed,16,Alger
1411,16041,Alger Tarik Ibn Ziad,Cité Beau Cheraye,Bab El Oued,16,Alger
1412,16052,El Mouradia Aoudia,2 Rue Des Freres Aoudia El Mouradia,Sidi M'hamed,16,Alger
1413,16060,Rais Hamidou,7 Rue Barbe Rousse,Bab El Oued,16,Alger
1414,16066,Alger Freres Bellili,Cité 32 Logts Freres Bellili,Sidi M'hamed,16,Alger
1415,16067,Alger Freres Si Bachir,114 Rue Krim Belkacem,Sidi M'hamed,16,Alger
1416,16068,Alger Ahcene Askri,97 Avenue Ahcene Askri,Bab El Oued,16,Alger
1417,16070,Alger Ali Ourak,2 Bis Ali Ourak,Bab El Oued,16,Alger
1418,16071,Alger Apn,"Apn,Boulvard Zighout Youcef",Sidi M'hamed,16,Alger
1419,16072,Alger Bd Des Martyrs,"92, Boulvard Des Martyrs",Sidi M'hamed,16,Alger
1420,16074,Alger Diar El Mahcoul,Cité D.E.M.(Lonfort) Place Des 4 Chevaux,Sidi M'hamed,16,Alger
1421,16075,Alger Les Sources,Cité Sorecal Bt13 Les Sources B.M.R,Bir Mourad Rais,16,Alger
1422,16076,Alger Mahieddine,40 Logts Rue Vinaire Cité Mahieddine,Sidi M'hamed,16,Alger
1423,16077,Alger Port,Rue D'Angor,Bab El Oued,16,Alger
1424,16078,Alger Said Hamdine,Cité 440 Logts Bt B3,Bir Mourad Rais,16,Alger
1425,16082,Bains Romains,311 Avenue Hamid Kebladj,Cheraga,16,Alger
1426,16085,Cap Caxine,Route Nationale Nâ°11 Cap Caxine,Cheraga,16,Alger
1427,16100,Tixeraine,"07, Route Du Kadous Tixeraine",Bir Mourad Rais,16,Alger
1428,16127,Conseil De La Nation,,Sidi M'hamed,16,Alger
1429,16131,Alger Bab El Oued Chu,Hãy Tel Maillot Ban.El.Oued,Bab El Oued,16,Alger
1430,16132,Alger Chu Mustapha,Hai–tel Mustapha,Sidi M'hamed,16,Alger
1431,16138,El Biar Ali Khodja,118 Bd Ali Khodja,Bouzareah,16,Alger
1432,16151,Alger Mohamed Douar,Bd Mohamed Douar Cervantes Belcourt,Hussein Dey,16,Alger
1433,16155,Alger Brahim Gharafa,,Bab El Oued,16,Alger
1434,16156,Alger Rachid Kouache,43 Rue Rachid Kouache,Bab El Oued,16,Alger
1435,16157,Alger Etthaalibi,Rue Ben Chenab,Bab El Oued,16,Alger
1436,16158,Alger Ben M'Hidi,,Sidi M'hamed,16,Alger
1437,16159,Alger Amara Rachid,Avenue 1ier Novembre,Bab El Oued,16,Alger
1438,16172,Alger Asselah Hocine,"65, Rue Asselah Hocine",Sidi M'hamed,16,Alger
1439,16173,Alger La Concorde,Hai El Wiam,Bir Mourad Rais,16,Alger
1440,16182,Alger Ben M'Barek Abdelkader,Cité 42 Logts Frai Vallon Oued Koriche,Bab El Oued,16,Alger
1441,16197,Alger E.P.R.S,"Siege De La Radio Algerienne,Situe Au 21 Boulvard Des Martyrs,Alger",Sidi M'hamed,16,Alger
1442,16203,Said Hamdine Faculte De Droit,"Faculte De Droit,Said Hamdine",Bir Mourad Rais,16,Alger
1443,16212,Bir Khadem Ministere De La Solidarite Nationale De La Famille Et De La Condition De La Femme,Ministere De La Solidarite Nationale De La Famille Et De La Condition De La Femme,Bir Mourad Rais,16,Alger
1444,16213,Alger Centre La Faculte Centrale,La Faculte Centrale,Sidi M'hamed,16,Alger
1445,16216,Alger Gare Maritime,Gare Maritime,Sidi M'hamed,16,Alger
1446,16217,El Biar Ministere De L'Industrie Et Des Mines,Ministere De L'Industrie Et Des Mines,Bouzareah,16,Alger
1447,16218,El Biar Ministere Des Moudjahidine,Ministere Des Moudjahidine,Bouzareah,16,Alger
1448,16229,Alger Centre Etablissement  Postal Itinerant 1,,Sidi M'hamed,16,Alger
1449,,Alger Amiraute,,Bab El Oued,16,Alger
1450,,Alger M.D.N (Ali Khodja),,Bouzareah,16,Alger
1451,,Alger Palais Du Gouvernement,,Sidi M'hamed,16,Alger
1452,,El Biar M De La Justice,,Bouzareah,16,Alger
1453,,Hydra Allende,,Bir Mourad Rais,16,Alger
1454,,Hydra Gadouche(Police),,Bir Mourad Rais,16,Alger
1455,,Ministere De L'Agriculture,,Sidi M'hamed,16,Alger
1456,,Alger D G S N,,Bab El Oued,16,Alger
1457,,El Biar Ministere Des Relations Avec Le Parlement,,Bouzareah,16,Alger
1458,16014,Cheraga,Rue Mezali Cherif Bt Ptt,Cheraga,16,Alger
1459,16018,Ain Benian,99 Rue Colonnel Si M'Hamed,Cheraga,16,Alger
1460,16028,Ben Aknoun,"33, Rue Mostapha Khalef",Bouzareah,16,Alger
1461,16032,Bouzareah,Route De Bainem,Bouzareah,16,Alger
1462,16040,Alger Rostomia,Cité Rostomia,Bouzareah,16,Alger
1463,16043,Ben Aknoun C. Malki,Cité Abdelkader Gadouche,Bouzareah,16,Alger
1464,16044,Beni Messous,Rue Brahim Hadjess,Bouzareah,16,Alger
1465,16045,Birtouta,Rue Boudella Ramdane,Birtouta,16,Alger
1466,16047,Dely Ibrahim,Rue De La Poste,Cheraga,16,Alger
1467,16049,Douera,Rue Des Freres Mahdi,Draria,16,Alger
1468,16050,Draria,Rue Boudjemaa Temime,Draria,16,Alger
1469,16062,Staoueli,Rue Ben Daday Ahmed,Zeralda,16,Alger
1470,16063,Zeralda,1 Er Novembre,Zeralda,16,Alger
1471,16073,Alger Cour Supreme,Rue 11 Decembre 1960,Bouzareah,16,Alger
1472,16080,Alger Ziani (Police),Ecole Superieur De Police,Bouzareah,16,Alger
1473,16081,Baba Hassen,Rue Cherchali,Draria,16,Alger
1474,16084,Bouchaoui,Bouchaoui Centre,Cheraga,16,Alger
1475,16086,Cheraga Banlieue,Mohamed Boudiaf 1,Cheraga,16,Alger
1476,16089,El Hammadia,15 Rue Omar Aissaoui,Bouzareah,16,Alger
1477,16091,Kheraicia,Avenue Mohamed Beldjlet,Draria,16,Alger
1478,16093,Mahelma,Rue Merzoug Mustafa Ben Ali,Zeralda,16,Alger
1479,16094,Ouled Fayet,Rue Bouchaoui Ammar,Cheraga,16,Alger
1480,16095,Saoula,Rue Des Freres Boubkeur,Bir Mourad Rais,16,Alger
1481,16096,Sidi Fredj,Route De Staoueli Morreti,Zeralda,16,Alger
1482,16097,Souidania,Rue Mehdi,Zeralda,16,Alger
1483,16098,Staoueli Club Des Pins,Residence D'Etat Club Des Pins,Zeralda,16,Alger
1484,16099,Tessala El Merdja,Rue Aln,Birtouta,16,Alger
1485,16101,Ain Benian 18 Fevrier,Cité Copemade,Cheraga,16,Alger
1486,16104,El Achour,Rue De La Mairie,Draria,16,Alger
1487,16106,Oued Romane,Lotissement G,Draria,16,Alger
1488,16107,Ouled Sidi Lakehel,Village Agricole,Draria,16,Alger
1489,16109,Sidi Youcef,Cité 389 Logts Cosider,Bouzareah,16,Alger
1490,16110,Zeralda Bd Souidani,Cité 500 Logement,Zeralda,16,Alger
1491,16111,Baba Ali,Rue De La Gare,Bir Mourad Rais,16,Alger
1492,16113,El Amara,Lotissement Amara 2,Cheraga,16,Alger
1493,16114,El Bridja,Cité La Bridja,Zeralda,16,Alger
1494,16117,Mazafran Bouzegza,Village Socialiste Agricole,Zeralda,16,Alger
1495,16118,Ouled Chebel,Rue 11 Decembre,Birtouta,16,Alger
1496,16119,Ouled Mendhil,Cité Soualmia,Draria,16,Alger
1497,16120,Quartier 11 Decembre,Cité 11 Decembre,Cheraga,16,Alger
1498,16121,Rahmania,Rue Brahimi Boukhari,Zeralda,16,Alger
1499,16122,Ramdania,Douar Ramdania,Zeralda,16,Alger
1500,16124,Sidi Boukhris,Rue Ali Ben Mahboub,Draria,16,Alger
1501,16125,Sidi Hassen,Lotissement Sidi Hassen,Cheraga,16,Alger
1502,16126,Zaatria,Rue De L'Ecole,Zeralda,16,Alger
1503,16128,Katiba El Djelloulia,Lot Chehatte Rabeh,Zeralda,16,Alger
1504,16133,Hai Brahimi Mohamed,Hai Brahimi Mohamed Souidania,Zeralda,16,Alger
1505,16134,Hai Naamane Lamri,"Hai Naamane El Amri,Rahmania",Zeralda,16,Alger
1506,16137,Sidi Youcef Kouidri 389 Logts,Cité 389 Logts,Bouzareah,16,Alger
1507,16146,Baba Ali Zouina,Cité 193 Logts Baba Ali,Bir Mourad Rais,16,Alger
1508,16148,Sebala,Cité 300 Logt Cosider Route De Saoula,Draria,16,Alger
1509,16149,Souidania Hai Djaadi,Cité Djaadi Souidania,Zeralda,16,Alger
1510,16160,Sidi Menif,Ecole Police Judiciaire,Zeralda,16,Alger
1511,16171,Staoueli Bouregaa,Hai Bouregaa,Zeralda,16,Alger
1512,16175,Ouled Fayet Aadl 1 530 Logts,Cité Aadl Ouled Fayet,Cheraga,16,Alger
1513,16176,Cheraga C.G.N,Commandement De La Gendarmerie Nationale,Cheraga,16,Alger
1514,16177,Cercle Militaire Beni Messous,Cercle Des Officiers Beni Messous,Bouzareah,16,Alger
1515,16178,Cheraga Nord,Base Aerienne Cheraga,Cheraga,16,Alger
1516,16179,Ouled Fayet Universite,Ouled Fayet Universite,Cheraga,16,Alger
1517,16180,Residence Universitaire Taleb Abderrahmane 1,Residence Universitaire Taleb Abderrahmane 1 Ben Aknoun,Bouzareah,16,Alger
1518,16181,Sebala Aadl 1 839 Logts,Sebala Aadl,Draria,16,Alger
1519,16184,Zeralda Sidi Menif,Cité Sidi Menif 02 Zeralda,Zeralda,16,Alger
1520,16185,Ouled Fayet Plateau,Ouled Fayet Plateau,Cheraga,16,Alger
1521,16186,Draria 2,Rue Abdeaziz Redouane,Draria,16,Alger
1522,16190,Baba Ali 1 299 Logements,1299 Logements,Bir Mourad Rais,16,Alger
1523,16191,Faculte Des Sciences Politiques,Itfc Ben Aknoun,Bouzareah,16,Alger
1524,16192,Baba Hassen 20 Aout 1956,20 Aout 1965,Draria,16,Alger
1525,16193,Dely Ibrahim Faculte Des Sciences Economiques Universite D'Alger 03,Faculte Des Sciences Economiques Universite D'Alger 03 Dely Ibrahim,Cheraga,16,Alger
1526,16201,Sidi Abdellah Aadl,"Cité Aadl De La Nouvelle Ville De Sidi Abdellah,Mahalma",Zeralda,16,Alger
1527,16202,Sidi Abdellah 1067 Logements,"La Cité 1067 Logements Lpp De Sidi Abdellah,Mahalma",Zeralda,16,Alger
1528,16206,Ben Aknoun Conseil D'Etat,"Route Nationale Numero 36 Chateauneuf,El Biar",Bouzareah,16,Alger
1529,16208,Cheraga Les Dunes,Cheraga Les Dunes,Cheraga,16,Alger
1530,16209,Sidi Abdellah Cyber Parc,Sidi Abdellah Cyber Parc,Zeralda,16,Alger
1531,16219,Ouled Slimane,Ouled Slimane,Draria,16,Alger
1532,16225,Ain Benian Belle Vue,Ain Benian Belle Vue,Cheraga,16,Alger
1533,16226,Chaibia 3216 Logements,Chaibia 3216 Logements,Birtouta,16,Alger
1534,16227,Zeralda 1000 Logements,Zeralda 1000 Logements,Zeralda,16,Alger
1535,16230,Alger Ouest Etablissement  Postal Itinerant 1,,Sidi M'hamed,16,Alger
1536,16233,Rahmania 300 Logements,Rahmania 300 Logements,Zeralda,16,Alger
1537,16234,Ouled Belhadj,Ouled Belhadj,Bir Mourad Rais,16,Alger
1538,16004,El Harrach,Rue Mohand Ait Mohand El Harrach,El Harrach,16,Alger
1539,16005,Hussein Dey,"01 Rue Kedour Rahim H,Dey",Hussein Dey,16,Alger
1540,16006,Kouba,18 Rue Mohamed Felah Kouba,Hussein Dey,16,Alger
